ENGL 106A  - PLAYWRITING WKSHP,4.0,Optional,W,10:00 AM-12:50 PM,"South Hall, 1415",MORAGA C L,Space Closed,Max 20,51086
ENGL 106CW - CATALYST WRITING,4.0,Optional,TR,5:00 PM-6:15 PM,"South Hall, 2635",DONNELLY B,Space Closed,Max 25,18861
ENGL 109  - THE CRAFT OF POETRY,4.0,Optional,T,9:00 AM-11:50 AM,"South Hall, 2623",RANA S,Space Closed,Max 20,50492
ENGL 115  - MEDIEVAL LITERATURE,4.0,Optional,MW,5:00 PM-6:15 PM,"LSB, 1001",BLURTON H F,Space Closed,Max 150,50419
ENGL 122NE - CULTURAL REPRESENT,4.0,Optional,MW,12:30 PM-1:45 PM,"Phelps Hall, 2532",GILMORE T B,Space Closed,Max 19,62562
ENGL 133TL - TRANS PAC LIT,4.0,Optional,MW,9:30 AM-10:45 AM,"Girvetz Hall, 1116",HUANG YU,Space Closed,Max 38,50534
ENGL 134BL - BLACK AMER LIT,4.0,Optional,TR,12:30 PM-1:45 PM,"Girvetz Hall, 1116",BATISTE S L,Space Closed,Max 38,51094
ENGL 134NA - BODY AS ARCHIVE,4.0,Optional,TR,12:30 PM-1:45 PM,"ILP, 2101",JOHNSON AMRAH,Space Closed,Max 150,18911
ENGL 136  - WRT EARLY AMER SELF,4.0,Optional,TR,3:30 PM-4:45 PM,"Phelps Hall, 2532",DELOMBARD J M,Space Closed,Max 38,50393
ENGL 146PB - PAPER ENGINEERING,4.0,Optional,TR,11:00 AM-12:15 PM,"Phelps Hall, 2532",DOUGLASS J H,Space Closed,Max 38,51078
ENGL 147VN - VISUAL NARRATIVE,4.0,Optional,TR,9:30 AM-10:45 AM,"Phelps Hall, 2532",DOUGLASS J H,Space Closed,Max 38,51052
ENGL 171NH - NEUROHUMANISM,4.0,Optional,MW,11:00 AM-12:15 PM,"LSB, 1001",PETTERSSON PE,Space Closed,Max 150,19034
ENGL 176BC - PERFORMANCE OF LIT,4.0,Optional,TR,3:30 PM-4:45 PM,"Girvetz Hall, 1112",BATISTE S L,Space Closed,Max 38,51102
ENGL 179  - BRIT ROMANTIC WRIT,4.0,Optional,MW,11:00 AM-12:15 PM,"Girvetz Hall, 1116",CARLSON J A,Space Closed,Max 38,50708
ENGL 195I  - INTERN,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 55,Max 55,19125
ENGL 196  - HONORS ENGLISH,4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 20,Max 20,19133
ENGL 197  - UPPER-DIV SEMINAR,4.0,Optional,TR,2:00 PM-3:15 PM,"South Hall, 2617",MASLAN M J,Space Closed,Max 15,19166
ENGL 199  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 30,Max 30,19182
ENGL 199RA - INDEPENDEN RESEARCH,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 30,Max 30,19190
ENV S 2  - INTRO ENV SCIENCE,4.0,Optional,MW,2:00 PM-3:15 PM,"IV Theatre, THEA1",MURRAY D A,Space Closed,Max 528,19356
ENV S 2H  - ENV SCI 2: HONORS,1.0,Pass/No Pass,W,4:00 PM-4:50 PM,"Girvetz Hall, 2116",MURRAY D A,Space 6,Max 30,19562
ENV S 15A  - ENV CHEMISTRY 1,4.0,Letter Graded,TR,12:30 PM-1:45 PM,"IV Theatre, THEA2",DOWDY K L,Space Closed,Max 144,19570
ENV S 40  - CRIT THINK REASON,4.0,Optional,TR,2:00 PM-3:15 PM,"Buchanan Hall, 1920",MARTIN J A,Space 1,Max 144,19646
ENV S 70  - INTO ENV ETHICS,4.0,Optional,MW,9:30 AM-10:45 AM,"IV Theatre, THEA2",SIDERIS L H,Space Closed,Max 144,19711
ENV S 95  - RESTORATION SKILLS,1.0,Pass/No Pass,M,1:00 PM-3:50 PM,"Harder Stadium, 1035",STRATTON E C,Space Full,Max 12,19786
ENV S 96  - COLLECTION CURATION,1.0,Pass/No Pass,W,9:00 AM-11:50 AM,"Harder Stadium, 1035",SELTMANN K,Space 2,Max 6,19828
ENV S 99  - INTRO TO RESEARCH,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Full,Max 0,19836
ENV S 114A  - INTRO SOIL SCIENCE,4.0,Letter Graded,TR,9:30 AM-10:45 AM,"Phelps Hall, 1508",HOLZER I O,Space Full,Max 32,56457
ENV S 115  - ENERGY AND THE ENVT,4.0,Letter Graded,TR,9:30 AM-10:45 AM,"Buchanan Hall, 1940",DESHMUKH R A,Space Closed,Max 144,19844
ENV S 118  - INDUSTRIAL ECOLOGY,4.0,Optional,TR,6:30 PM-7:45 PM,"Phelps Hall, 2532",BROWN M S,Space 3,Max 40,19919
ENV S 122NE - CULTURAL REPRESENT,4.0,Optional,MW,12:30 PM-1:45 PM,"Phelps Hall, 2532",GILMORE T B,Space Full,Max 19,62570
ENV S 125A  - ENVIRONMENTAL LAW,4.0,Optional,W,6:30 PM-9:20 PM,"Phelps Hall, 2516",KROP L J,Space Full,Max 60,19927
ENV S 127A  - FOUNDATIONS ENV ED,4.0,Optional,MW,11:00 AM-12:15 PM,"ILP, 2211",LEWIN B A,Space Full,Max 60,56473
ENV S 130B  - GLOBAL ENV TOURISM,4.0,Letter Graded,MW,9:30 AM-10:45 AM,"Girvetz Hall, 1119",MALDONADO J K,Space Full,Max 40,19935
ENV S 130C  - AQUATIC FOOD MANGT,4.0,Optional,TR,11:00 AM-12:15 PM,"ILP, 1101",FROEHLICH H E,Space Closed,Max 144,56481
ENV S 134CJ - CLIMATE JUSTICE,4.0,Optional,MW,3:30 PM-4:45 PM,"Harold Frank Hall, 1104",MALDONADO J K,Space Closed,Max 50,56556
ENV S 135A  - PRIN ENVT PLANNING,4.0,Optional,MW,12:30 PM-1:45 PM,"IV Theatre, THEA2",KLEMANN D T,Space Closed,Max 146,19976
ENV S 144  - RIVERS,4.0,Optional,TR,3:30 PM-4:45 PM,"Girvetz Hall, 2128",WHITE J A,Space Closed,Max 24,19984
ENV S 146  - ANIMALS HUM SOCIETY,4.0,Optional,TR,11:00 AM-12:15 PM,"Girvetz Hall, 1115",PELLOW D N,Space Closed,Max 40,56622
ENV S 149  - FOOD AG ENVIRONMENT,4.0,Optional,MW,2:00 PM-3:15 PM,Embarcadero Hall,CARLISLE E W,Space Closed,Max 192,20032
ENV S 154  - GIS FOR ENV APPS,4.0,Optional,TR,12:30 PM-1:45 PM,"SSMS, 1301&",KAMAL-HEIKMAN,LUU S,Space Closed,Max 44
ENV S 161  - ENV COMMUNICATIONS,4.0,Optional,MW,6:30 PM-7:45 PM,"Phelps Hall, 1508",JACOBS J P,Space Full,Max 40,20198
ENV S 163B  - WATER RESOURCES MGT,4.0,Optional,MW,9:30 AM-10:45 AM,"Bren Hall, 4016",PERRONE D,Space Full,Max 20,56630
ENV S 165B  - ENVT IMPACT ANALYS,4.0,Optional,MW,11:00 AM-12:15 PM,"North Hall, 1111",STONE D,Space Full,Max 30,20206
ENV S 181  - PWR JUSTICE ENV,4.0,Optional,TR,2:00 PM-3:15 PM,"North Hall, 1109",PELLOW D N,Space Closed,Max 40,56648
ENV S 182  - PERSONAL RESILIENCE,4.0,Optional,F,9:30 AM-12:20 PM,"Bren Hall, 4016",GRAY S M,Space Full,Max 30,20255
ENV S 184  - GENDER AND ENV,4.0,Optional,TR,3:30 PM-4:45 PM,"Girvetz Hall, 1119",CREMERS M H,Space Full,Max 40,20305
ENV S 187  - GREEN BUILDING,4.0,Optional,TR,5:00 PM-6:15 PM,"Ellison Hall, 2626",KAYSEN B J,Space Full,Max 50,56655
ENV S 191  - NAT SCI ED PRAC,4.0,Optional,TR,11:00 AM-12:15 PM,"Phelps Hall, 1444",SHACKLEY M J,Space Full,Max 35,20313
ENV S 192  - INTERN ENVT STUDIES,1.0-12.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 1,Max 1,20321
ENV S 194EB - ECOL BIOL CONTROL,1.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,DUDLEY T L,Space 10,Max 10
ENV S 194GB - LEED LIVING LAB,2.0,Optional,W,5:00 PM-6:15 PM,"Bren Hall, 4016",KAYSEN B J,Space Closed,Max 35,56663
ENV S 195B  - ENV LEADERSHIP PROJ,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,PULVER S,Space Full,Max 25
ENV S 196  - INTRO TEACHING ES,2.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Full,Max 0,20388
ENV S 199  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 30,Max 30,20396
ENV S 199RA - INDEPENDEN RESEARCH,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 30,Max 30,20404
ESS 3H  - NUTRITION/HEALTH,3.0,Optional,R,T,9:30 AM-10:45 AM,9:30 AM-10:45 AM,"Remote instruction, ASYNC","ILP, 1302",JAMIESON A E
ESS 96  - FIELDWORK,1.0-4.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,JAMIESON A E,Space 15,Max 30
ESS 98  - READINGS,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,JAMIESON A E,Space 20,Max 20
ESS 100  - RESEARCH IN SPORT,4.0,Optional,TR,12:30 PM-1:45 PM,"Recreation Center, 2103",ORLANDO M D,Space Full,Max 30,21410
ESS 130  - SPORT ADMINISTRATN.,4.0,Optional,TR,8:00 AM-9:15 AM,"ILP, 2211",ORLANDO M D,Space Full,Max 100,21428
ESS 132  - SPORT SOCIOLOGY,4.0,Optional,MW,8:00 AM-9:15 AM,"Recreation Center, 1501",HATCHER K L,Space 1,Max 50,21444
ESS 140  - SPORT MANAGEMENT,4.0,Optional,MW,9:30 AM-10:45 AM,"Recreation Center, 1501",HATCHER K L,Space Full,Max 50,21451
ESS 160  - CUR ISS SPRT MGMT,4.0,Optional,MW,11:00 AM-12:15 PM,"Recreation Center, 1501",HATCHER K L,Space Full,Max 50,21477
ESS 185  - TEACH EX SCI & SPRT,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,JAMIESON A E,Space 10,Max 10
ESS 193  - INTERN EXSCI & SPRT,1.0-4.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,JAMIESON A E,Space 4,Max 20
ESS 199  - STUDIES EXSCI/SPRT,1.0-5.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,JAMIESON A E,Space 20,Max 20
ES 1- 2  - I C BASEBALL,0.5,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,CHECKETTS A W,Space 35,Max 40
ES 1- 11  - I C BASKETBALL,0.5,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,HENRICKSON B,Space 15,Max 20
ES 1- 15A  - INTRO TO YOGA,0.5,Pass/No Pass,W,10:00 AM-11:50 AM,"Robertson Gym, 1430",WILLHITE L K,Space 1,Max 50,20487
ES 1- 15B  - INT YOGA,0.5,Pass/No Pass,R,10:00 AM-11:50 AM,"Robertson Gym, 1430",WILLHITE L K,Space 11,Max 50,20503
ES 1- 15C  - ADV YOGA,0.5,Pass/No Pass,F,10:00 AM-11:50 AM,"Robertson Gym, 1430",WILLHITE L K,Space 12,Max 50,58917
ES 1- 17  - INTRO TO CAPOEIRA,0.5,Pass/No Pass,MW,10:00 AM-10:50 AM,"Robertson Gym, 2320",SILVA M M,Space 90,Max 100,20529
ES 1- 22  - I C GOLF,0.5,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,MASSOLETTI C,Space 19,Max 25
ES 1- 32  - I C SOFTBALL,0.5,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,EVANS J,Space 12,Max 20
ES 1- 33  - I C SWIMMING,0.5,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,ROSEN J,Space 17,Max 30
ES 1- 37  - I C TENNIS,0.5,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,THIBODEAU S,Space 26,Max 32
ES 1- 42  - I C TRACK AND FIELD,0.5,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 40,Max 50,20610
ES 1- 43D  - COND/WT. TRAIN,0.5,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,JAMIESON A E,Space 267,Max 500
ES 1- 45  - I C WATER POLO,0.5,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,WIGO W N,Space 21,Max 30
ES 1- 47  - I C VOLLEYBALL,0.5,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,JONES M C,Space 24,Max 30
ES 1- 48  - I C SOCCER,0.5,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,VOM STEEG T H,Space 36,Max 40
ES 1- 99  - LIFETM ACT INTRSTS,0.5,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,WILLHITE L K,Space 5,Max 10
FEMST 20  - INTRO GENDER POWER,4.0,Optional,MW,11:00 AM-12:15 PM,"ILP, 1302",VON WALD K,Space 2,Max 240,22301
"FEMST 30  - WOMN,DEVELOP&GLOBAL",4.0,Optional,TR,12:30 PM-1:45 PM,"Psychology Building, 1924",THOMAS A A,Space Full,Max 120,54783
FEMST 80  - INTRO TO LGBTQ STUD,4.0,Optional,TR,11:00 AM-12:15 PM,"ILP, 1302",DASGUPTA D,Space 15,Max 240,22434
FEMST 99  - INDEPENDENT STUDIES,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,22566
FEMST 133  - BODIES,4.0,Optional,TR,3:30 PM-4:45 PM,"ILP, 4209",LUNA C T,Space Full,Max 30,54858
FEMST 161  - CONSTRUCT SEXUALITY,4.0,Optional,R,3:00 PM-5:50 PM,"ILP, 3209",BARVOSA E,Space 3,Max 30,54874
FEMST 180  - FEMINIST ANALYSIS,4.0,Optional,MW,9:30 AM-10:45 AM,"Girvetz Hall, 2119",RICHARDSON M,Space Full,Max 30,22608
FEMST 181  - FEMINIST THEORIES,4.0,Optional,T,3:00 PM-5:50 PM,"ILP, 3209",BARVOSA E,Space Full,Max 30,54882
FEMST 182  - FEM METHODOLOGIES,4.0,Optional,MW,2:00 PM-3:15 PM,"Girvetz Hall, 2116",DOIRON F D,Space 7,Max 30,54890
FEMST 195HB - HONORS PROJECT,4.0,Letter Graded,W,11:00 AM-11:50 AM,"South Hall, 4631A",OAKS L M,Space 7,Max 10,22624
FEMST 198  - READING FEMST STU,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,22632
FEMST 199  - IND STU FEMST STU,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,22640
FEMST 199RA - IND RES FEMST,1.0-4.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,22657
FAMST 70  - MEDIA CRITICISM,5.0,Optional,M,MW,3:00 PM-4:50 PM,10:00 AM-11:20 AM,"Pollock Theater, THTR","Pollock Theater, THTR",HOLT J
FAMST 95  - INTERNSHIP,2.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,HOLT J,Space Closed,Max 5
FAMST 99  - INDEPENDENT STUDIES,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,21709
FAMST 101D  - TELEGRAPHY AND TV,5.0,Optional,TR,2:00 PM-3:50 PM,"Pollock Theater, THTR",PARKS L A,Space Full,Max 135,21758
FAMST 101F  - CONTEMPORARY FILM,5.0,Optional,F,MW,2:00 PM-4:50 PM,12:00 PM-2:50 PM,"Pollock Theater, THTR","Pollock Theater, THTR",MELNICK R D
FAMST 104  - PRODUCTION TECH,5.0,Optional,TR,8:00 AM-9:15 AM,"Buchanan Hall, 1940",CALDWELL S,Space Closed,Max 45,21857
FAMST 106B  - CREW PRODUCTION TWO,5.0,Optional,TR,9:00 AM-10:50 AM,"SSMS, 2303",JACKSON W E,Space 6,Max 18,21899
FAMST 115  - SOUND PRODUCTION,4.0,Optional,MW,11:00 AM-12:50 PM,"SSMS, 2414",HOLCOMB S J,Space Full,Max 16,21915
FAMST 118LP - LAUNCH PAD,4.0,Optional,TR,11:00 AM-12:50 PM,"SSMS, 2414",JENKINS C L,Space 1,Max 16,60251
FAMST 125DT - DOCUMENTARY TRUTHS,4.0,Optional,MW,3:30 PM-4:45 PM,"IV Theatre, THEA2",ROSS A R,Space 5,Max 100,63479
FAMST 155CC - DIRECTORS,4.0,Optional,F,10:00 AM-12:50 PM,"Pollock Theater, THTR",WOLFE C C,Space Full,Max 100,65623
FAMST 166GG - GREEN GAMES,4.0,Optional,MW,9:00 AM-10:50 AM,"ILP, 4205",CHANG A Y,Space 5,Max 30,56796
FAMST 166QH - QUEER MEDIA HISTORY,4.0,Optional,MW,2:00 PM-3:15 PM,"IV Theatre, THEA2",ROSS A R,Space 3,Max 100,63461
FAMST 184  - FILM MUSIC,4.0,Optional,WF,8:00 AM-9:15 AM,"HSSB, 1174",HAJDA J M,Space Full,Max 50,21964
FAMST 187CN - TOPICS IN ANALYSIS,4.0,Optional,MW,12:00 PM-2:20 PM,"SSMS, 2013",CHANG A Y,Space Full,Max 18,56770
FAMST 187PH - PSYCHEDELIC HORROR,4.0,Optional,TR,1:00 PM-3:20 PM,"SSMS, 2303",SIEGEL G D,Space Closed,Max 18,62471
FAMST 187RW - RUSSIAN WAR FILMS,4.0,Optional,TR,2:00 PM-3:50 PM,"SSMS, 2013",RAZOR S,Space Full,Max 18,22012
FAMST 188A  - BASIC SCREENWRITING,4.0,Optional,TR,11:00 AM-12:50 PM,"SSMS, 2303",CALDWELL S,Space Full,Max 18,71365
FAMST 188B  - ADVAN SCREENWRITING,4.0,Optional,R,T,9:00 AM-10:50 AM,9:00 AM-10:50 AM,"SSMS, 2013","SSMS, 2017",MCNAMARA J P
FAMST 188TV - T.V. WRITING,4.0,Optional,TR,3:30 PM-5:20 PM,"SSMS, 2303",JACKSON W E,Space Full,Max 18,56820
FAMST 190PC - FILM/OTHER ARTS,4.0,Optional,MW,11:00 AM-12:50 PM,"SSMS, 2303",PENLEY C,Space Full,Max 12,56788
FAMST 192FT - FILM & MEDIA THEORY,5.0,Letter Graded,TR,9:30 AM-11:50 AM,"Pollock Theater, THTR",BLOOM P J,Space 1,Max 135,63008
FAMST 195I  - INTERNSHIP,2.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,HOLT J,Space Closed,Max 10
FAMST 199  - INDEPENDENT STUDIES,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,22202
FR 1  - ELEMENTARY FRENCH,5.0,Optional,MTWR,11:00 AM-11:50 AM,"ILP, 3101",PHILLIPS M E,Space 5,Max 25,22731
FR 2  - ELEMENTARY FRENCH,5.0,Optional,MTWR,10:00 AM-10:50 AM,"Phelps Hall, 5309",KAPLAN S C,Space 11,Max 25,22764
FR 3  - ELEMENTARY FRENCH,5.0,Optional,MTWR,12:00 PM-12:50 PM,"ILP, 3314",KAPLAN S C,Space 17,Max 25,22822
FR 4  - INTERMEDIATE FRENCH,5.0,Optional,MTWR,10:00 AM-10:50 AM,"ILP, 3101",LABATUT M A,Space 13,Max 25,22848
FR 5  - INTERMEDIATE FRENCH,5.0,Optional,MTWR,10:00 AM-10:50 AM,"Girvetz Hall, 2127",SUASSUNA SIMO,Space 14,Max 25,22855
FR 6  - INTERMEDIATE FRENCH,5.0,Optional,MTWR,11:00 AM-11:50 AM,"Phelps Hall, 5313",LABATUT M A,Space 17,Max 25,22871
FR 11A  - FR FOR GRAD STUDNTS,4.0,Optional,MW,3:30 PM-4:45 PM,"LSB, 1101",PHILLIPS M E,Space 18,Max 25,22889
FR 50BX - TALES OF LOVE,4.0,Optional,TR,2:00 PM-3:15 PM,"Buchanan Hall, 1930",NESCI C,Space Closed,Max 50,61408
FR 50CX - TALES OF LOVE,4.0,Optional,TR,9:30 AM-10:45 AM,"ILP, 2302",MOAK D,Space Full,Max 50,61770
FR 99  - INDEPENDENT STUDY,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 3,Max 3,22921
FR 100  - ADV COMPOSITION,4.0,Optional,MW,11:00 AM-12:15 PM,"LSB, 1101",MALEUVRE D,Space 16,Max 25,22939
FR 101C  - FOUNDTNS FR CULTURE,4.0,Optional,MW,12:30 PM-1:45 PM,"LSB, 1101",MALEUVRE D,Space 7,Max 25,61366
FR 104E  - BUSINESS FRENCH 1,4.0,Optional,TR,12:30 PM-1:45 PM,"ILP, 3205",PHILLIPS M E,Space Full,Max 25,22954
FR 149E  - BELGIAN LIT & ART,4.0,Optional,TR,9:30 AM-10:45 AM,"ILP, 3107",SKENAZI E C,Space 16,Max 25,61812
FR 154J  - MEDICINE AND COMEDY,4.0,Optional,MW,2:00 PM-3:15 PM,"Phelps Hall, 2524",ENDERS J,Space Closed,Max 30,61374
FR 195H  - HONORS INDEPT STDS,4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 8,Max 8,23002
FR 199  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,23010
FR 199RA - INDEPENDEN RESEARCH,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,23028
GEOG 3  - OCEAN/ATMOSPHERE,4.0,Optional,MWF,11:00 AM-11:50 AM,Embarcadero Hall,DING Q,Space 6,Max 168,23085
GEOG 5  - PEOPLE/PLACE/ENVIRO,4.0,Optional,MWF,1:00 PM-1:50 PM,"ILP, 1302",MONTELLO D R,Space 31,Max 233,23176
GEOG 8  - GLOBAL WARMING,4.0,Optional,TR,2:00 PM-3:15 PM,"Ellison Hall, 3621",JONES C,Space 4,Max 54,23275
GEOG W 12  - MAPS SPAT REAS,4.0,Optional,T.B.A.,T.B.A.,"Remote instruction, ASYNC",NELSON T A,Space 10,Max 177,59097
GEOG 20  - GEOG OF SURFING,4.0,Optional,MWF,2:00 PM-2:50 PM,"ILP, 1302",MATHLOUTHI N,Space 15,Max 243,55731
GEOG 109  - ECON GEOG,4.0,Optional,MW,3:30 PM-4:45 PM,"Ellison Hall, 3621",BAYLIS K R,Space Full,Max 48,23374
GEOG 110  - INTRO METEOROLOGY,4.0,Optional,MW,12:30 PM-1:45 PM,"Ellison Hall, 3621",DE CARVALHO L,Space 20,Max 48,23408
GEOG 114A  - INTRO SOIL SCIENCE,4.0,Letter Graded,TR,9:30 AM-10:45 AM,"Phelps Hall, 1508",HOLZER I O,Space Full,Max 8,59170
GEOG 115B  - REMOTE SENS ENV 2,5.0,Optional,MW,2:00 PM-3:15 PM,"Ellison Hall, 3621",FRAZIER A,Space Full,Max 48,23457
GEOG 116  - GROUNDWATER,5.0,Optional,TR,9:30 AM-10:45 AM,"Ellison Hall, 3621",LOAICIGA H,Space Full,Max 24,23481
GEOG 130  - URBAN ENVIRONMENT,4.0,Letter Graded,TR,11:00 AM-12:15 PM,"Ellison Hall, 2620",MCFADDEN J P,Space Full,Max 24,55897
GEOG 132  - COASTAL POLLUTION,4.0,Optional,MW,11:00 AM-12:15 PM,"Ellison Hall, 3621",NIDZIEKO N J,Space Full,Max 24,55681
GEOG 134  - EARTH SYS SCIENCE,4.0,Optional,MW,9:30 AM-10:45 AM,"Ellison Hall, 3621",KING J Y,Space Full,Max 24,55665
GEOG 144  - RIVERS,4.0,Optional,TR,3:30 PM-4:45 PM,"Girvetz Hall, 2128",WHITE J A,Space 6,Max 24,23531
GEOG 152  - HEALTH GEOGRAPHY,4.0,Optional,TR,11:00 AM-12:15 PM,"Ellison Hall, 3621",CASSELS S L,Space 8,Max 48,55715
GEOG 161  - FOOD AG ENVIRONMENT,4.0,Optional,MW,2:00 PM-3:15 PM,Embarcadero Hall,CARLISLE E W,Space Full,Max 24,23572
GEOG 176B  - TECHNICAL GIS,5.0,Optional,TR,12:30 PM-1:45 PM,"BIOEN, 1001",MURRAY A,Space Full,Max 72,23671
GEOG 193  - INTERN IN GEOGRAPHY,1.0-4.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,23713
GEOG 194  - CALIFORNIA'S COAST,4.0,Optional,F,11:00 AM-1:50 PM,"Ellison Hall, 2620",WALKER I J,HEFFENTRAGER,Space Full,Max 15
GEOG 198  - READINGS IN GEOG,1.0-2.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 30,Max 30,23721
GEOG 199  - INDEPENDENT STUDIES,1.0-5.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 30,Max 30,23739
GEOG 199RA - INDEP RESEARCH ASST,1.0-5.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 30,Max 30,23747
GER 1  - ELEMENTARY GERMAN,5.0,Optional,MTWR,1:00 PM-1:50 PM,"Phelps Hall, 1448",PAJAK A K,Space 1,Max 30,23945
GER 2  - ELEMENTARY GERMAN,5.0,Optional,Cancel,Cancel,Cancel,Cancel,Space Cancel,Max 30,23960
GER 2G  - INTRO READNG GERMAN,4.0,Optional,MW,10:00 AM-11:50 AM,"Phelps Hall, 6206C",KOMMERELL G,Space 7,Max 15,24018
GER 5  - INTERMEDIATE GERMAN,5.0,Optional,MTWR,11:00 AM-11:50 AM,"ILP, 3314",REDER E R,Space 1,Max 30,24026
GER 35  - MAKING OF MOD WORLD,4.0,Optional,TR,11:00 AM-12:15 PM,"Chemistry Building, 1171",BERNARD A,Space 1,Max 50,24042
GER 101B  - ADVANCED GERMAN,4.0,Optional,MW,11:00 AM-12:15 PM,"ILP, 3312",WHITE K D,Space 18,Max 30,24075
GER 105C  - ADV CONVERSATION,2.0,Optional,TR,10:00 AM-10:50 AM,"ILP, 4103",KOMMERELL G,Space 6,Max 25,24091
GER 107A  - HISTORY OF CULTURE,4.0,Optional,MW,2:00 PM-3:15 PM,"Girvetz Hall, 2112",PAJAK A K,Space 5,Max 26,24109
GER 113  - SPECIAL TOPICS,4.0,Optional,TR,11:00 AM-12:15 PM,"ILP, 3205",KITTLER W D,Space 18,Max 30,60236
GER 152  - DH PRACTICE,4.0,Optional,MW,9:30 AM-10:45 AM,"ILP, 3312",OFFERT F,Space 1,Max 15,60244
GER 155  - CRITICAL AI,4.0,Optional,MW,12:30 PM-1:45 PM,"ILP, 3107",OFFERT F,Space 1,Max 15,24133
GER 164H  - GER WRIT-HEIDEGGER,4.0,Optional,TR,9:30 AM-10:45 AM,"Ellison Hall, 2816",VAGT C,Space 1,Max 15,61358
GER 179C  - MEDIATECHNOLOGY,4.0,Optional,TR,2:00 PM-3:15 PM,"Harold Frank Hall, 1104",KITTLER W D,Space 4,Max 46,61341
GER 197  - SR HONORS THESIS,4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,24158
GER 199  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,24166
GLOBL 2  - GLOBL SOC/ECON/POL,4.0,Optional,TR,9:30 AM-10:45 AM,"Chemistry Building, 1179",SINGH SATYAJ,Space 109,Max 340,24232
GLOBL 99  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 20,Max 20,55475
